date;year;month_1;city;month;homicide;homicide_victims;robbery-homicide;theft;cattle-theft;car-theft;robbery;car-robbery;fraud-swindle;offenses-related-to-weapons-and-ammunition;narcotics-possession;narcotics-traffic;robbery-homicide-victims;victims-of-bodily-injury;intentional-lethal-violent-crime-victims;total-intentional-lethal-violent-crime-victims;population
2025-01-01 00:00:00;2025;1;SERAFINA CORREA;JAN;0;0;0;2;0;0;0;0;10;1;3;5;0;0;;0;16961
2025-01-01 00:00:00;2025;1;SERIO;JAN;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;0;1941
2025-01-01 00:00:00;2025;1;SERTAO;JAN;0;0;0;0;0;0;0;0;9;0;0;2;0;0;;0;5541
2025-01-01 00:00:00;2025;1;SERTAO SANTANA;JAN;0;0;0;1;0;0;0;0;2;0;0;1;0;0;;0;5863
2025-01-01 00:00:00;2025;1;SETE DE SETEMBRO;JAN;0;0;0;1;0;0;0;0;1;0;0;0;0;0;;0;1830
2025-01-01 00:00:00;2025;1;SEVERIANO DE ALMEIDA;JAN;0;0;0;0;0;0;0;0;0;0;2;1;0;0;;0;3406
2025-01-01 00:00:00;2025;1;SILVEIRA MARTINS;JAN;0;0;0;3;3;0;0;0;1;0;0;0;0;0;;0;2028
2025-01-01 00:00:00;2025;1;SINIMBU;JAN;0;0;0;4;0;0;1;0;2;0;0;0;0;0;;0;8578
2025-01-01 00:00:00;2025;1;SOBRADINHO;JAN;0;0;0;3;0;1;0;0;7;0;1;5;0;0;;0;14226
2025-01-01 00:00:00;2025;1;SOLEDADE;JAN;1;1;0;47;2;2;2;0;15;4;2;4;0;0;;1;29991
2025-01-01 00:00:00;2025;1;TABAI;JAN;0;0;0;2;0;1;1;0;1;0;2;1;0;0;;0;4461
2025-01-01 00:00:00;2025;1;TAPEJARA;JAN;0;0;0;14;0;0;1;0;27;4;1;0;0;0;;0;24557
2025-01-01 00:00:00;2025;1;TAPERA;JAN;0;0;0;9;0;0;0;1;4;0;1;1;0;0;;0;10592
2025-01-01 00:00:00;2025;1;TAPES;JAN;0;0;0;7;0;0;0;0;3;0;3;3;0;0;;0;14695
2025-01-01 00:00:00;2025;1;TAQUARA;JAN;0;0;0;57;1;1;5;1;42;3;3;17;0;0;;1;53242
2025-01-01 00:00:00;2025;1;TAQUARI;JAN;0;0;0;17;1;0;0;0;16;0;2;0;0;0;;0;25198
2025-01-01 00:00:00;2025;1;TAQUARUCU DO SUL;JAN;0;0;0;0;0;0;0;1;1;0;0;0;0;0;;0;3119
2025-01-01 00:00:00;2025;1;TAVARES;JAN;0;0;0;6;0;0;0;0;2;0;0;2;0;0;;0;5212
2025-01-01 00:00:00;2025;1;TENENTE PORTELA;JAN;0;0;0;15;0;0;0;0;9;0;1;2;0;0;;0;14497
2025-01-01 00:00:00;2025;1;TERRA DE AREIA;JAN;0;0;0;11;0;1;1;0;10;2;0;2;0;0;;0;10334
2025-01-01 00:00:00;2025;1;TEUTONIA;JAN;1;1;0;7;0;0;2;1;37;0;7;3;0;0;;1;32797
2025-01-01 00:00:00;2025;1;TIO HUGO;JAN;0;0;0;6;1;0;0;0;1;0;0;0;0;0;;0;3267
2025-01-01 00:00:00;2025;1;TIRADENTES DO SUL;JAN;0;0;0;1;0;0;0;0;1;0;0;0;0;0;;0;5129
2025-01-01 00:00:00;2025;1;TOROPI;JAN;0;0;0;4;1;0;1;0;1;0;0;0;0;0;;0;2554
2025-01-01 00:00:00;2025;1;TORRES;JAN;0;0;0;81;1;2;4;0;67;1;1;9;0;0;;0;41751
2025-01-01 00:00:00;2025;1;TRAMANDAI;JAN;0;0;1;129;1;4;13;0;69;8;8;31;1;0;;1;54387
2025-01-01 00:00:00;2025;1;TRAVESSEIRO;JAN;0;0;0;1;0;0;0;0;1;0;0;0;0;0;;0;2152
2025-01-01 00:00:00;2025;1;TRES ARROIOS;JAN;0;0;0;1;0;0;0;0;1;0;0;0;0;0;;0;2591
2025-01-01 00:00:00;2025;1;TRES CACHOEIRAS;JAN;0;0;0;7;0;1;0;0;12;0;0;0;0;0;;0;10962
2025-01-01 00:00:00;2025;1;TRES COROAS;JAN;0;0;0;10;0;0;1;0;6;0;5;3;0;0;;0;24425
2025-01-01 00:00:00;2025;1;TRES DE MAIO;JAN;0;0;0;10;0;1;0;0;8;1;7;2;0;0;;0;24916
2025-01-01 00:00:00;2025;1;TRES FORQUILHAS;JAN;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;0;2760
2025-01-01 00:00:00;2025;1;TRES PALMEIRAS;JAN;0;0;0;0;0;0;0;0;1;1;0;0;0;0;;0;4716
2025-01-01 00:00:00;2025;1;TRES PASSOS;JAN;0;0;0;16;0;0;3;0;11;1;3;16;0;0;;0;25436
2025-01-01 00:00:00;2025;1;TRINDADE DO SUL;JAN;0;0;0;0;0;0;0;0;3;0;0;0;0;0;;0;7556
2025-01-01 00:00:00;2025;1;TRIUNFO;JAN;0;0;0;22;1;0;2;0;17;1;3;5;0;0;;0;27498
2025-01-01 00:00:00;2025;1;TUCUNDUVA;JAN;0;0;0;0;0;0;0;0;2;0;0;1;0;0;;0;5542
2025-01-01 00:00:00;2025;1;TUNAS;JAN;0;0;0;3;1;1;0;0;1;1;0;0;0;0;;0;3681
2025-01-01 00:00:00;2025;1;TUPANCI DO SUL;JAN;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0;1374
2025-01-01 00:00:00;2025;1;TUPANCIRETA;JAN;0;0;0;14;1;0;0;0;12;0;1;1;0;0;;0;20005
2025-01-01 00:00:00;2025;1;TUPANDI;JAN;0;0;0;0;0;0;1;0;2;0;0;2;0;0;;0;5029
2025-01-01 00:00:00;2025;1;TUPARENDI;JAN;0;0;0;1;0;0;0;0;3;0;0;0;0;0;;0;8363
2025-01-01 00:00:00;2025;1;TURUCU;JAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;3419
2025-01-01 00:00:00;2025;1;UBIRETAMA;JAN;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;0;1994
2025-01-01 00:00:00;2025;1;UNIAO DA SERRA;JAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;1170
2025-01-01 00:00:00;2025;1;UNISTALDA;JAN;0;0;0;1;1;0;0;0;2;0;0;0;0;0;;0;1995
2025-01-01 00:00:00;2025;1;URUGUAIANA;JAN;0;0;0;74;4;2;12;0;51;6;27;25;0;0;;0;117210
2025-01-01 00:00:00;2025;1;VACARIA;JAN;0;0;0;62;3;3;6;1;41;5;19;22;0;0;;0;64197
2025-01-01 00:00:00;2025;1;VALE DO SOL;JAN;0;0;0;3;0;0;0;0;5;0;0;0;0;0;;0;9897
2025-01-01 00:00:00;2025;1;VALE REAL;JAN;0;0;0;0;0;0;0;0;6;0;0;1;0;0;;0;6058
2025-01-01 00:00:00;2025;1;VALE VERDE;JAN;0;0;0;2;0;0;0;0;0;0;0;0;0;0;;0;3150
2025-01-01 00:00:00;2025;1;VANINI;JAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;2004
2025-01-01 00:00:00;2025;1;VENANCIO AIRES;JAN;1;1;0;57;3;3;2;0;33;1;4;6;0;0;;1;68763
2025-01-01 00:00:00;2025;1;VERA CRUZ;JAN;0;0;0;17;0;1;0;0;15;0;0;0;0;0;;0;26710
2025-01-01 00:00:00;2025;1;VERANOPOLIS;JAN;0;0;0;7;0;0;0;0;12;4;3;0;0;0;;0;24021
2025-01-01 00:00:00;2025;1;VESPASIANO CORREA;JAN;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;0;1818
2025-01-01 00:00:00;2025;1;VIADUTOS;JAN;0;0;0;5;0;0;0;0;0;0;0;0;0;0;;0;4769
2025-01-01 00:00:00;2025;1;VIAMAO;JAN;2;2;0;163;0;12;74;8;221;5;3;30;0;0;;3;224112
2025-01-01 00:00:00;2025;1;VICENTE DUTRA;JAN;0;0;0;2;0;0;0;0;1;1;0;0;0;0;;0;4665
2025-01-01 00:00:00;2025;1;VICTOR GRAEFF;JAN;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;0;2780
2025-01-01 00:00:00;2025;1;VILA FLORES;JAN;0;0;0;1;0;0;0;1;1;0;0;0;0;0;;0;3646
2025-01-01 00:00:00;2025;1;VILA LANGARO;JAN;0;0;0;0;0;0;0;0;3;0;0;0;0;0;;0;2079
2025-01-01 00:00:00;2025;1;VILA MARIA;JAN;0;0;0;1;0;0;0;0;2;0;0;0;0;0;;0;4413
2025-01-01 00:00:00;2025;1;VILA NOVA DO SUL;JAN;0;0;0;3;0;0;0;0;3;0;0;0;0;0;;0;3863
2025-01-01 00:00:00;2025;1;VISTA ALEGRE;JAN;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0;2660
2025-01-01 00:00:00;2025;1;VISTA ALEGRE DO PRATA;JAN;0;0;0;1;0;0;0;0;0;1;0;0;0;0;;0;1590
2025-01-01 00:00:00;2025;1;VISTA GAUCHA;JAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;2783
2025-01-01 00:00:00;2025;1;VITORIA DAS MISSOES;JAN;0;0;0;0;0;0;0;0;2;0;0;0;0;0;;0;3260
2025-01-01 00:00:00;2025;1;WESTFALIA;JAN;0;0;0;0;0;0;0;0;2;0;0;0;0;0;;0;3098
2025-01-01 00:00:00;2025;1;XANGRI-LA;JAN;0;0;0;37;0;1;1;0;46;1;8;10;0;0;;0;16463
2025-02-01 00:00:00;2025;2;ACEGUA;FEV;0;0;0;2;0;0;0;0;1;0;0;0;0;0;;0;4170
2025-02-01 00:00:00;2025;2;AGUA SANTA;FEV;0;0;0;1;0;0;1;0;3;0;0;0;0;0;;0;3912
2025-02-01 00:00:00;2025;2;AGUDO;FEV;0;0;0;2;1;0;0;0;10;0;0;0;0;0;;0;16041
2025-02-01 00:00:00;2025;2;AJURICABA;FEV;1;1;0;3;0;0;0;0;5;0;1;0;0;0;;1;6720
2025-02-01 00:00:00;2025;2;ALECRIM;FEV;2;3;0;4;1;0;0;0;0;2;0;0;0;0;;3;6123
2025-02-01 00:00:00;2025;2;ALEGRETE;FEV;1;1;0;45;2;2;4;0;43;3;4;5;0;0;;1;72409
2025-02-01 00:00:00;2025;2;ALEGRIA;FEV;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;0;3651
2025-02-01 00:00:00;2025;2;ALMIRANTE TAMANDARE DO SUL;FEV;0;0;0;2;0;0;0;0;0;1;0;0;0;0;;0;1969
2025-02-01 00:00:00;2025;2;ALPESTRE;FEV;0;0;0;3;2;0;0;0;0;2;1;0;0;0;;0;7117
2025-02-01 00:00:00;2025;2;ALTO ALEGRE;FEV;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;1800
2025-02-01 00:00:00;2025;2;ALTO FELIZ;FEV;0;0;0;1;0;0;0;0;0;0;2;1;0;0;;0;3072
2025-02-01 00:00:00;2025;2;ALVORADA;FEV;0;0;0;100;1;8;80;13;119;5;4;32;0;0;;0;187315
2025-02-01 00:00:00;2025;2;AMARAL FERRADOR;FEV;0;0;0;2;0;0;0;0;1;0;0;0;0;0;;0;5310
2025-02-01 00:00:00;2025;2;AMETISTA DO SUL;FEV;0;0;0;2;0;0;0;0;2;1;1;0;0;0;;0;7650
2025-02-01 00:00:00;2025;2;ANDRE DA ROCHA;FEV;0;0;0;0;0;0;0;0;1;1;0;0;0;0;;0;1135
2025-02-01 00:00:00;2025;2;ANTA GORDA;FEV;0;0;0;2;0;0;0;0;2;0;0;0;0;0;;0;5957
2025-02-01 00:00:00;2025;2;ANTONIO PRADO;FEV;0;0;0;2;0;0;0;0;14;0;1;1;0;0;;0;13045
2025-02-01 00:00:00;2025;2;ARAMBARE;FEV;0;0;0;7;0;0;0;0;2;0;1;1;0;0;;0;4112
2025-02-01 00:00:00;2025;2;ARARICA;FEV;0;0;0;4;0;0;0;0;3;0;1;0;0;0;;0;8525
2025-02-01 00:00:00;2025;2;ARATIBA;FEV;0;0;0;3;0;1;0;0;0;0;0;0;0;0;;0;6483
2025-02-01 00:00:00;2025;2;ARROIO DO MEIO;FEV;0;0;0;5;0;2;0;0;5;0;0;1;0;0;;0;21958
2025-02-01 00:00:00;2025;2;ARROIO DO PADRE;FEV;0;0;0;0;0;0;0;0;2;0;0;0;0;0;;0;2599
2025-02-01 00:00:00;2025;2;ARROIO DO SAL;FEV;1;1;0;29;0;1;2;0;11;1;1;5;0;0;;2;11057
2025-02-01 00:00:00;2025;2;ARROIO DO TIGRE;FEV;0;0;0;3;0;0;0;0;8;1;0;1;0;1;;1;12058
2025-02-01 00:00:00;2025;2;ARROIO DOS RATOS;FEV;0;0;0;21;1;0;0;0;5;0;1;5;0;0;;0;14601
2025-02-01 00:00:00;2025;2;ARROIO GRANDE;FEV;0;0;0;11;2;1;0;0;1;0;2;0;0;0;;0;17558
2025-02-01 00:00:00;2025;2;ARVOREZINHA;FEV;0;0;0;3;0;0;0;0;0;1;1;1;0;0;;0;10322
2025-02-01 00:00:00;2025;2;AUGUSTO PESTANA;FEV;0;0;0;1;0;0;0;0;3;0;0;0;0;0;;0;7149
2025-02-01 00:00:00;2025;2;AUREA;FEV;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;0;3396
2025-02-01 00:00:00;2025;2;BAGE;FEV;1;1;0;82;2;2;4;0;56;7;9;24;0;0;;1;117938
2025-02-01 00:00:00;2025;2;BALNEARIO PINHAL;FEV;0;0;0;20;0;1;1;0;9;2;1;6;0;0;;0;14955
2025-02-01 00:00:00;2025;2;BARAO;FEV;0;0;0;1;0;0;0;0;4;0;0;0;0;0;;0;6461
2025-02-01 00:00:00;2025;2;BARAO DE COTEGIPE;FEV;0;0;0;2;0;0;0;0;0;0;0;0;0;0;;0;7144
2025-02-01 00:00:00;2025;2;BARAO DO TRIUNFO;FEV;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;5889
2025-02-01 00:00:00;2025;2;BARRA DO GUARITA;FEV;0;0;0;0;0;1;0;0;1;1;0;0;0;0;;0;3161
2025-02-01 00:00:00;2025;2;BARRA DO QUARAI;FEV;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;0;4241
2025-02-01 00:00:00;2025;2;BARRA DO RIBEIRO;FEV;0;0;0;6;1;0;0;0;9;1;0;0;0;0;;0;12225
2025-02-01 00:00:00;2025;2;BARRA DO RIO AZUL;FEV;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;1696
2025-02-01 00:00:00;2025;2;BARRA FUNDA;FEV;0;0;0;1;0;0;0;0;3;0;0;0;0;0;;0;2498
2025-02-01 00:00:00;2025;2;BARRACAO;FEV;0;0;0;0;0;0;0;0;2;0;0;1;0;0;;0;4831
2025-02-01 00:00:00;2025;2;BARROS CASSAL;FEV;0;0;0;5;1;1;0;0;2;3;0;0;0;0;;0;9296
2025-02-01 00:00:00;2025;2;BENJAMIN CONSTANT DO SUL;FEV;0;0;0;1;0;0;0;0;1;0;0;0;0;0;;0;2082
2025-02-01 00:00:00;2025;2;BENTO GONCALVES;FEV;2;2;0;53;0;5;8;0;100;0;9;27;0;0;;2;123151
2025-02-01 00:00:00;2025;2;BOA VISTA DAS MISSOES;FEV;0;0;0;1;0;0;0;0;1;3;0;0;0;0;;0;1933
2025-02-01 00:00:00;2025;2;BOA VISTA DO BURICA;FEV;0;0;0;5;0;0;0;0;1;0;4;2;0;0;;0;6966
2025-02-01 00:00:00;2025;2;BOA VISTA DO CADEADO;FEV;0;0;0;2;2;0;1;0;2;0;0;0;0;0;;0;2229
2025-02-01 00:00:00;2025;2;BOA VISTA DO INCRA;FEV;0;0;0;1;0;0;0;0;2;0;0;0;0;0;;0;2271
2025-02-01 00:00:00;2025;2;BOA VISTA DO SUL;FEV;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;2779
2025-02-01 00:00:00;2025;2;BOM JESUS;FEV;0;0;0;6;0;0;0;0;6;0;2;3;0;0;;0;11202
2025-02-01 00:00:00;2025;2;BOM PRINCIPIO;FEV;0;0;0;4;0;0;0;0;13;1;1;0;0;0;;0;13142
2025-02-01 00:00:00;2025;2;BOM PROGRESSO;FEV;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;2096
2025-02-01 00:00:00;2025;2;BOM RETIRO DO SUL;FEV;0;0;0;2;0;0;0;0;2;1;1;0;0;0;;0;12294
2025-02-01 00:00:00;2025;2;BOQUEIRAO DO LEAO;FEV;0;0;0;1;0;0;0;0;3;0;0;0;0;0;;0;6247
2025-02-01 00:00:00;2025;2;BOSSOROCA;FEV;0;0;0;1;1;0;0;0;1;0;1;1;0;0;;0;5890
2025-02-01 00:00:00;2025;2;BOZANO;FEV;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;2151
2025-02-01 00:00:00;2025;2;BRAGA;FEV;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;3268
2025-02-01 00:00:00;2025;2;BROCHIER;FEV;0;0;0;2;0;0;0;0;0;0;0;0;0;0;;0;4966
2025-02-01 00:00:00;2025;2;BUTIA;FEV;0;0;0;17;5;2;0;0;10;1;1;4;0;0;;0;19084
2025-02-01 00:00:00;2025;2;CACAPAVA DO SUL;FEV;0;0;0;12;2;1;0;0;16;3;0;1;0;0;;0;32515
2025-02-01 00:00:00;2025;2;CACEQUI;FEV;0;0;0;11;2;0;0;0;1;0;0;0;0;0;;0;11157
2025-02-01 00:00:00;2025;2;CACHOEIRA DO SUL;FEV;1;1;0;41;1;0;4;0;23;3;5;12;0;0;;1;80070
2025-02-01 00:00:00;2025;2;CACHOEIRINHA;FEV;2;2;0;79;0;4;29;9;90;6;2;11;0;0;;2;136258
2025-02-01 00:00:00;2025;2;CACIQUE DOBLE;FEV;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;0;4603
2025-02-01 00:00:00;2025;2;CAIBATE;FEV;0;0;0;0;0;0;0;0;5;0;0;0;0;0;;0;4704
2025-02-01 00:00:00;2025;2;CAICARA;FEV;0;0;0;3;0;1;0;0;2;0;0;0;0;0;;0;4836
2025-02-01 00:00:00;2025;2;CAMAQUA;FEV;0;0;0;56;1;1;3;2;41;3;6;6;0;0;;0;62200
2025-02-01 00:00:00;2025;2;CAMARGO;FEV;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;2981
2025-02-01 00:00:00;2025;2;CAMBARA DO SUL;FEV;0;0;0;5;0;0;0;0;2;0;0;0;0;0;;0;6361
2025-02-01 00:00:00;2025;2;CAMPESTRE DA SERRA;FEV;0;0;0;1;0;0;0;0;2;0;0;0;0;0;;0;3242
2025-02-01 00:00:00;2025;2;CAMPINA DAS MISSOES;FEV;1;1;0;3;0;0;0;0;2;0;0;0;0;0;;1;5882
2025-02-01 00:00:00;2025;2;CAMPINAS DO SUL;FEV;0;0;0;0;0;0;0;0;1;1;2;1;0;0;;0;5284
2025-02-01 00:00:00;2025;2;CAMPO BOM;FEV;0;0;0;38;0;6;5;0;41;1;3;15;0;0;;0;62886
2025-02-01 00:00:00;2025;2;CAMPO NOVO;FEV;0;0;0;3;0;0;0;0;3;0;1;0;0;0;;0;4975
2025-02-01 00:00:00;2025;2;CAMPOS BORGES;FEV;1;1;0;0;0;0;0;0;2;0;0;0;0;0;;1;3613
2025-02-01 00:00:00;2025;2;CANDELARIA;FEV;0;0;0;15;2;3;2;0;14;0;8;8;0;0;;0;28906
2025-02-01 00:00:00;2025;2;CANDIDO GODOI;FEV;0;0;0;1;0;0;0;0;2;0;0;0;0;0;;0;6294
2025-02-01 00:00:00;2025;2;CANDIOTA;FEV;0;0;0;7;1;0;0;0;0;0;1;1;0;0;;0;10710
2025-02-01 00:00:00;2025;2;CANELA;FEV;0;0;0;52;0;1;2;0;57;0;3;6;0;0;;0;48946
2025-02-01 00:00:00;2025;2;CANGUCU;FEV;0;0;0;20;1;0;4;0;15;1;0;0;0;0;;0;49680
2025-02-01 00:00:00;2025;2;CANOAS;FEV;1;3;0;348;0;22;79;19;338;12;8;61;0;0;;3;347657
2025-02-01 00:00:00;2025;2;CANUDOS DO VALE;FEV;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;1656
2025-02-01 00:00:00;2025;2;CAPAO BONITO DO SUL;FEV;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;0;1733
2025-02-01 00:00:00;2025;2;CAPAO DA CANOA;FEV;1;2;0;74;1;4;9;4;78;2;9;18;0;0;;2;63594
2025-02-01 00:00:00;2025;2;CAPAO DO CIPO;FEV;0;0;0;3;0;0;0;0;0;0;0;2;0;0;;0;3119
2025-02-01 00:00:00;2025;2;CAPAO DO LEAO;FEV;0;0;0;10;1;2;2;0;4;1;0;0;0;0;;1;26487
2025-02-01 00:00:00;2025;2;CAPELA DE SANTANA;FEV;0;0;0;4;1;0;0;0;5;0;0;0;0;0;;0;11159
2025-02-01 00:00:00;2025;2;CAPITAO;FEV;0;0;0;0;0;0;0;0;2;0;0;0;0;0;;0;2921
2025-02-01 00:00:00;2025;2;CAPIVARI DO SUL;FEV;0;0;0;1;0;0;0;0;2;0;0;0;0;0;;0;3991
2025-02-01 00:00:00;2025;2;CARAA;FEV;0;0;0;1;0;0;0;0;1;1;0;1;0;0;;0;7394
2025-02-01 00:00:00;2025;2;CARAZINHO;FEV;0;0;0;64;1;4;4;0;64;6;1;3;0;0;;0;61804
2025-02-01 00:00:00;2025;2;CARLOS BARBOSA;FEV;0;0;0;10;0;1;0;0;20;0;0;1;0;0;;0;30420
2025-02-01 00:00:00;2025;2;CARLOS GOMES;FEV;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;0;1368
2025-02-01 00:00:00;2025;2;CASCA;FEV;0;0;0;3;0;1;0;0;5;0;0;0;0;0;;0;9465
2025-02-01 00:00:00;2025;2;CASEIROS;FEV;0;0;0;5;2;0;0;0;1;0;0;0;0;0;;0;3000
2025-02-01 00:00:00;2025;2;CATUIPE;FEV;0;0;0;5;0;1;0;0;3;0;1;0;0;0;;0;8674
2025-02-01 00:00:00;2025;2;CAXIAS DO SUL;FEV;2;2;0;290;0;27;38;7;345;29;21;60;0;0;;3;463501
2025-02-01 00:00:00;2025;2;CENTENARIO;FEV;0;0;0;2;1;0;0;0;0;0;0;0;0;0;;0;2721
2025-02-01 00:00:00;2025;2;CERRITO;FEV;0;0;0;3;0;0;0;0;1;0;0;0;0;0;;0;5808
2025-02-01 00:00:00;2025;2;CERRO BRANCO;FEV;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;3802
2025-02-01 00:00:00;2025;2;CERRO GRANDE;FEV;0;0;0;0;0;0;0;0;2;1;0;0;0;0;;0;2379
2025-02-01 00:00:00;2025;2;CERRO GRANDE DO SUL;FEV;1;1;0;3;2;0;0;0;2;0;0;0;0;0;;1;9178
2025-02-01 00:00:00;2025;2;CERRO LARGO;FEV;1;1;0;4;0;0;0;0;4;0;2;7;0;0;;1;13705
2025-02-01 00:00:00;2025;2;CHAPADA;FEV;0;0;0;0;0;0;0;0;3;0;0;0;0;0;;0;9540
2025-02-01 00:00:00;2025;2;CHARQUEADAS;FEV;0;0;0;9;0;2;0;1;14;1;3;14;0;0;;0;35012
2025-02-01 00:00:00;2025;2;CHARRUA;FEV;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;2768
2025-02-01 00:00:00;2025;2;CHIAPETTA;FEV;0;0;0;0;0;0;0;0;2;0;0;0;0;0;;0;3913
2025-02-01 00:00:00;2025;2;CHUI;FEV;1;1;0;11;2;0;6;0;12;0;1;2;0;0;;1;6262
2025-02-01 00:00:00;2025;2;CHUVISCA;FEV;0;0;0;2;0;0;0;0;1;0;0;0;0;0;;0;4597
2025-02-01 00:00:00;2025;2;CIDREIRA;FEV;0;0;0;25;0;2;3;0;17;1;2;7;0;0;;0;17071
2025-02-01 00:00:00;2025;2;CIRIACO;FEV;0;0;0;2;0;0;0;0;1;0;0;0;0;0;;0;4149
2025-02-01 00:00:00;2025;2;COLINAS;FEV;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;2423
2025-02-01 00:00:00;2025;2;COLORADO;FEV;0;0;0;0;0;0;0;0;1;0;0;1;0;0;;0;3258
2025-02-01 00:00:00;2025;2;CONDOR;FEV;0;0;0;2;0;0;0;0;1;0;0;0;0;0;;0;6406
2025-02-01 00:00:00;2025;2;CONSTANTINA;FEV;1;1;0;3;0;1;0;0;2;0;3;1;0;0;;1;10385
2025-02-01 00:00:00;2025;2;COQUEIRO BAIXO;FEV;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;0;1290
2025-02-01 00:00:00;2025;2;COQUEIROS DO SUL;FEV;0;0;0;0;0;0;0;0;1;1;0;0;0;0;;0;2211
2025-02-01 00:00:00;2025;2;CORONEL BARROS;FEV;0;0;0;3;0;0;0;0;1;0;0;0;0;0;;0;2822
2025-02-01 00:00:00;2025;2;CORONEL BICACO;FEV;0;0;0;3;0;1;0;0;1;0;0;0;0;0;;0;6144
2025-02-01 00:00:00;2025;2;CORONEL PILAR;FEV;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;1607
2025-02-01 00:00:00;2025;2;COTIPORA;FEV;0;0;0;2;0;0;0;0;1;0;0;0;0;0;;0;3846
2025-02-01 00:00:00;2025;2;COXILHA;FEV;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;0;2667
2025-02-01 00:00:00;2025;2;CRISSIUMAL;FEV;0;0;0;5;0;0;0;0;4;0;0;0;0;0;;0;12886
2025-02-01 00:00:00;2025;2;CRISTAL;FEV;0;0;0;1;0;0;0;0;3;0;0;0;0;0;;0;7299
2025-02-01 00:00:00;2025;2;CRISTAL DO SUL;FEV;0;0;0;1;1;0;0;0;2;0;0;0;0;0;;0;2692
2025-02-01 00:00:00;2025;2;CRUZ ALTA;FEV;1;1;0;51;3;1;3;0;52;3;0;6;0;0;;2;58913
2025-02-01 00:00:00;2025;2;CRUZALTENSE;FEV;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;1635
2025-02-01 00:00:00;2025;2;CRUZEIRO DO SUL;FEV;0;0;0;9;0;0;0;0;2;1;0;1;0;0;;0;11600
2025-02-01 00:00:00;2025;2;DAVID CANABARRO;FEV;1;1;0;1;0;0;0;0;3;0;0;0;0;0;;1;4321
2025-02-01 00:00:00;2025;2;DERRUBADAS;FEV;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;0;2751
2025-02-01 00:00:00;2025;2;DEZESSEIS DE NOVEMBRO;FEV;0;0;0;0;0;0;0;0;2;0;0;0;0;0;;0;2507
2025-02-01 00:00:00;2025;2;DILERMANDO DE AGUIAR;FEV;0;0;0;2;0;0;0;0;0;0;0;0;0;0;;0;2806
2025-02-01 00:00:00;2025;2;DOIS IRMAOS;FEV;0;0;0;13;0;1;1;0;42;0;1;0;0;0;;0;30709
2025-02-01 00:00:00;2025;2;DOIS IRMAOS DAS MISSOES;FEV;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;2090
2025-02-01 00:00:00;2025;2;DOIS LAJEADOS;FEV;0;0;0;2;0;0;0;0;1;0;0;0;0;0;;0;3097
2025-02-01 00:00:00;2025;2;DOM FELICIANO;FEV;0;0;0;7;2;1;1;0;1;0;0;2;0;0;;0;13051
2025-02-01 00:00:00;2025;2;DOM PEDRITO;FEV;0;0;0;25;1;0;1;0;19;2;1;6;0;0;;0;36981
2025-02-01 00:00:00;2025;2;DOM PEDRO DE ALCANTARA;FEV;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;0;2562
2025-02-01 00:00:00;2025;2;DONA FRANCISCA;FEV;0;0;0;1;0;0;1;0;2;0;0;0;0;0;;0;3079
2025-02-01 00:00:00;2025;2;DOUTOR RICARDO;FEV;0;0;0;0;0;0;0;0;3;0;0;0;0;0;;0;1888
